Price,Adj Close,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,,
2016-12-29,112.9844970703125,119.70999908447266,120.12999725341797,119.33000183105469,119.8499984741211,13267500
2016-12-30,111.82361602783203,118.4800033569336,119.94999694824219,118.13999938964844,119.94000244140625,41749000
2017-01-03,112.82405090332031,119.54000091552734,119.98999786376953,118.88999938964844,119.2699966430664,22307600
2017-01-04,113.43756866455078,120.19000244140625,120.41000366210938,119.66000366210938,119.66999816894531,19749100
2017-01-05,114.07933044433594,120.87000274658203,120.94999694824219,120.0999984741211,120.0999984741211,20644300
2017-01-06,115.07978057861328,121.93000030517578,122.25,120.69000244140625,121.0,24074300
2017-01-09,115.45731353759766,122.33000183105469,122.55000305175781,121.94999694824219,122.02999877929688,18909200
2017-01-10,115.712158203125,122.5999984741211,122.97000122070312,122.0999984741211,122.37999725341797,16176600
2017-01-11,116.02359771728516,122.93000030517578,122.93000030517578,122.0199966430664,122.6500015258789,20686000
2017-01-12,115.84426879882812,122.73999786376953,122.81999969482422,121.5999984741211,122.48999786376953,19622500
2017-01-13,116.24068450927734,123.16000366210938,123.37000274658203,122.80000305175781,122.80000305175781,16930800
2017-01-17,115.89146423339844,122.79000091552734,123.02999877929688,122.43000030517578,122.83999633789062,14538500
2017-01-18,116.12742614746094,123.04000091552734,123.16000366210938,122.66000366210938,122.97000122070312,12499700
2017-01-19,116.07080841064453,122.9800033569336,123.6500015258789,122.72000122070312,123.22000122070312,12710700
2017-01-20,116.32563018798828,123.25,123.83000183105469,122.91999816894531,123.5199966430664,22091000
2017-01-23,116.42001342773438,123.3499984741211,123.52999877929688,122.56999969482422,123.16999816894531,17434200
2017-01-24,117.20338439941406,124.18000030517578,124.37000274658203,123.37999725341797,123.58999633789062,17640900
2017-01-25,118.38314819335938,125.43000030517578,125.45999908447266,124.8499984741211,124.95999908447266,15036200
2017-01-26,118.50582122802734,125.55999755859375,125.81999969482422,125.33999633789062,125.5999984741211,16052200
2017-01-27,118.73239135742188,125.80000305175781,125.91999816894531,125.38999938964844,125.83000183105469,15053000
2017-01-30,117.80742645263672,124.81999969482422,125.37999725341797,124.12999725341797,125.37999725341797,25006700
2017-01-31,117.57146453857422,124.56999969482422,124.5999984741211,123.8499984741211,124.37999725341797,19091100
2017-02-01,118.38314819335938,125.43000030517578,125.68000030517578,124.86000061035156,125.44999694824219,22861900
2017-02-02,118.27935028076172,125.31999969482422,125.69999694824219,124.86000061035156,125.20999908447266,15101400
2017-02-03,118.6191177368164,125.68000030517578,125.80999755859375,125.33000183105469,125.44999694824219,16957200
2017-02-06,118.76065826416016,125.83000183105469,125.8499984741211,125.3499984741211,125.47000122070312,11630100
2017-02-07,119.19483184814453,126.29000091552734,126.55000305175781,125.97000122070312,126.08999633789062,17541100
2017-02-08,119.39303588867188,126.5,126.68000030517578,125.87999725341797,126.12000274658203,12569100
2017-02-09,119.82720184326172,126.95999908447266,127.23999786376953,126.55999755859375,126.62999725341797,17542700
2017-02-10,120.22361755371094,127.37999725341797,127.55999755859375,127.0199966430664,127.23999786376953,13915700
2017-02-13,120.90312194824219,128.10000610351562,128.25999450683594,127.72000122070312,127.7699966430664,19120200
2017-02-14,121.3089828491211,128.52999877929688,128.5399932861328,127.73999786376953,128.14999389648438,16333500
2017-02-15,122.02627563476562,129.2899932861328,129.35000610351562,128.3699951171875,128.44000244140625,17891400
2017-02-16,121.98856353759766,129.25,129.6300048828125,128.9199981689453,129.3699951171875,15098300
2017-02-17,122.5170669555664,129.80999755859375,129.82000732421875,129.0399932861328,129.05999755859375,15563700
2017-02-21,123.12109375,130.4499969482422,130.52999877929688,129.99000549316406,130.05999755859375,18479600
2017-02-22,123.16832733154297,130.5,130.58999633789062,130.11000061035156,130.3300018310547,12110900
2017-02-23,122.70585632324219,130.00999450683594,130.6999969482422,129.49000549316406,130.6999969482422,17489000
2017-02-24,122.94180297851562,130.25999450683594,130.25999450683594,129.3800048828125,129.4199981689453,18624500
2017-02-27,123.09280395507812,130.4199981689453,130.42999267578125,129.8000030517578,130.02000427246094,12008700
2017-02-28,122.71526336669922,130.02000427246094,130.4499969482422,129.66000366210938,130.38999938964844,16598600
2017-03-01,124.05551147460938,131.44000244140625,131.67999267578125,130.60000610351562,130.85000610351562,25813800
2017-03-02,123.43257904052734,130.77999877929688,131.42999267578125,130.6199951171875,131.41000366210938,19951400
2017-03-03,123.65913391113281,131.02000427246094,131.05999755859375,130.33999633789062,130.69000244140625,13722700
2017-03-06,123.38540649414062,130.72999572753906,130.9499969482422,130.2100067138672,130.58999633789062,12026200
2017-03-07,123.17774963378906,130.50999450683594,131.0800018310547,130.27999877929688,130.47000122070312,15500900
2017-03-08,123.39482116699219,130.74000549316406,131.14999389648438,130.4600067138672,130.58999633789062,15776000
2017-03-09,123.48920440673828,130.83999633789062,131.02000427246094,130.13999938964844,130.7100067138672,20855300
2017-03-10,124.00829315185547,131.38999938964844,131.60000610351562,130.82000732421875,131.44000244140625,21922600
2017-03-13,124.21595764160156,131.61000061035156,131.63999938964844,131.27000427246094,131.33999633789062,10731600
2017-03-14,123.91390991210938,131.2899932861328,131.36000061035156,130.75999450683594,131.30999755859375,14019700
2017-03-15,124.67843627929688,132.10000610351562,132.41000366210938,131.13999938964844,131.55999755859375,22709100
2017-03-16,124.59346771240234,132.00999450683594,132.35000610351562,131.7100067138672,132.35000610351562,18457300
2017-03-17,124.54997253417969,131.69000244140625,132.0399932861328,131.6199951171875,131.89999389648438,21234500
2017-03-20,124.66345977783203,131.80999755859375,132.11000061035156,131.4600067138672,131.64999389648438,10105200
2017-03-21,122.77188873291016,129.80999755859375,132.42999267578125,129.72999572753906,132.30999755859375,35841900
2017-03-22,123.60419464111328,130.69000244140625,130.82000732421875,129.67999267578125,129.85000610351562,29177900
2017-03-23,123.2920913696289,130.36000061035156,130.8800048828125,130.13999938964844,130.52000427246094,20311700
2017-03-24,123.5474624633789,130.6300048828125,131.2899932861328,130.1300048828125,130.77999877929688,22967600
2017-03-27,123.74606323242188,130.83999633789062,131.07000732421875,129.39999389648438,129.6999969482422,18472400
2017-03-28,124.50269317626953,131.63999938964844,132.02999877929688,130.5500030517578,130.83999633789062,23721900
2017-03-29,125.07963562011719,132.25,132.3000030517578,131.58999633789062,131.72999572753906,13710000
2017-03-30,125.28768157958984,132.47000122070312,132.61000061035156,132.0800018310547,132.1999969482422,16092400
2017-03-31,125.20256042480469,132.3800048828125,132.74000549316406,132.1300048828125,132.27999877929688,19841400
2017-04-03,125.12689971923828,132.3000030517578,132.80999755859375,131.55999755859375,132.49000549316406,23700300
2017-04-04,125.32547760009766,132.50999450683594,132.52999877929688,131.8699951171875,131.9199981689453,13400000
2017-04-05,124.8147964477539,131.97000122070312,133.47999572753906,131.72000122070312,132.6999969482422,32011200
2017-04-06,124.8809814453125,132.0399932861328,132.38999938964844,131.6999969482422,132.10000610351562,18832200
2017-04-07,124.8147964477539,131.97000122070312,132.3699951171875,131.5,132.0,16743100
2017-04-10,124.8620834350586,132.02000427246094,132.57000732421875,131.66000366210938,132.10000610351562,15619300
2017-04-11,124.32301330566406,131.4499969482422,132.10000610351562,130.5,131.89999389648438,33778400
2017-04-12,123.82171630859375,130.9199981689453,131.5399932861328,130.77999877929688,131.42999267578125,15955200
2017-04-13,123.32991790771484,130.39999389648438,131.50999450683594,130.3800048828125,130.74000549316406,23683000
2017-04-17,124.35134887695312,131.47999572753906,131.5,130.72000122070312,130.77000427246094,13325500
2017-04-18,124.16219329833984,131.27999877929688,131.66000366210938,130.9499969482422,131.0399932861328,12841100
2017-04-19,124.36084747314453,131.49000549316406,132.2899932861328,131.30999755859375,131.85000610351562,17764800
2017-04-20,125.4011459350586,132.58999633789062,132.8800048828125,131.82000732421875,132.02000427246094,21977900
2017-04-21,125.37278747558594,132.55999755859375,132.75999450683594,132.22000122070312,132.7100067138672,22454900
2017-04-24,126.88606262207031,134.16000366210938,134.2899932861328,133.8000030517578,134.02999877929688,22469900
2017-04-25,127.80347442626953,135.1300048828125,135.3699951171875,134.47999572753906,134.60000610351562,19384400
2017-04-26,127.62377166748047,134.94000244140625,135.50999450683594,134.86000061035156,135.17999267578125,25398500
2017-04-27,128.3898468017578,135.75,135.75,135.19000244140625,135.27000427246094,16136500
2017-04-28,128.61683654785156,135.99000549316406,136.33999633789062,135.77000427246094,136.2899932861328,22771900
2017-05-01,129.76124572753906,137.1999969482422,137.3800048828125,136.3800048828125,136.44000244140625,24815500
2017-05-02,129.9787139892578,137.42999267578125,137.49000549316406,137.02000427246094,137.3699951171875,18345100
2017-05-03,129.56259155273438,136.99000549316406,137.1699981689453,136.6199951171875,137.1199951171875,23827600
2017-05-04,129.60987854003906,137.0399932861328,137.42999267578125,136.55999755859375,136.97000122070312,14630100
2017-05-05,130.08279418945312,137.5399932861328,137.5399932861328,136.8800048828125,137.38999938964844,19330700
2017-05-08,130.36656188964844,137.83999633789062,137.83999633789062,137.3300018310547,137.61000061035156,13279900
2017-05-09,130.8205108642578,138.32000732421875,138.6300048828125,137.92999267578125,138.0500030517578,28426100
2017-05-10,130.89614868164062,138.39999389648438,138.4499969482422,137.91000366210938,138.39999389648438,20499400
2017-05-11,130.79214477539062,138.2899932861328,138.3300018310547,137.3800048828125,138.02000427246094,27232100
2017-05-12,131.08531188964844,138.60000610351562,138.6300048828125,138.22999572753906,138.35000610351562,19738600
2017-05-15,131.50148010253906,139.0399932861328,139.1199951171875,138.52999877929688,138.66000366210938,20481300
2017-05-16,132.05003356933594,139.6199951171875,139.63999938964844,138.99000549316406,139.39999389648438,21786000
2017-05-17,128.6925048828125,136.07000732421875,138.77000427246094,136.0500030517578,138.50999450683594,55642200
2017-05-18,129.81796264648438,137.25999450683594,137.72000122070312,135.8699951171875,136.02000427246094,41319900
2017-05-19,130.36656188964844,137.83999633789062,138.4199981689453,137.66000366210938,137.75,36730100
2017-05-22,131.46363830566406,139.0,139.07000732421875,138.10000610351562,138.14999389648438,19509700
2017-05-23,131.5960235595703,139.13999938964844,139.4199981689453,138.77999877929688,139.41000366210938,19687500
2017-05-24,132.20130920410156,139.77999877929688,139.85000610351562,139.1699981689453,139.55999755859375,15891900
2017-05-25,133.32681274414062,140.97000122070312,141.3300018310547,140.00999450683594,140.30999755859375,23928600
2017-05-26,133.56326293945312,141.22000122070312,141.27999877929688,140.80999755859375,141.0,13851600
2017-05-30,133.67678833007812,141.33999633789062,141.50999450683594,141.05999755859375,141.14999389648438,20306400
2017-05-31,133.6294708251953,141.2899932861328,141.83999633789062,140.57000732421875,141.83999633789062,33229400
2017-06-01,134.14964294433594,141.83999633789062,141.89999389648438,140.97999572753906,141.5800018310547,20120700
2017-06-02,135.6817626953125,143.4600067138672,143.49000549316406,142.11000061035156,142.33999633789062,37222900
2017-06-05,135.65345764160156,143.42999267578125,143.67999267578125,143.22999572753906,143.4499969482422,15727500
2017-06-06,135.11434936523438,142.86000061035156,143.72999572753906,142.64999389648438,143.25999450683594,22393000
2017-06-07,135.64404296875,143.4199981689453,143.5399932861328,142.60000610351562,143.25999450683594,18842400
2017-06-08,135.78585815429688,143.57000732421875,143.8000030517578,142.7899932861328,143.74000549316406,25417400
2017-06-09,132.39047241210938,139.97999572753906,143.89999389648438,138.11000061035156,143.74000549316406,109783700
2017-06-12,131.68116760253906,139.22999572753906,139.47999572753906,137.47000122070312,138.8000030517578,104454000
2017-06-13,132.74993896484375,140.36000061035156,140.55999755859375,139.27999877929688,140.00999450683594,51193000
2017-06-14,132.17294311523438,139.75,140.92999267578125,138.6199951171875,140.92999267578125,60093800
2017-06-15,131.5865936279297,139.1300048828125,139.27999877929688,137.49000549316406,138.33999633789062,55145200
2017-06-16,131.0156707763672,138.14999389648438,138.77999877929688,137.63999938964844,138.67999267578125,48087400
2017-06-19,133.20640563964844,140.4600067138672,140.58999633789062,139.27999877929688,139.49000549316406,39626500
2017-06-20,132.16319274902344,139.36000061035156,140.5,139.30999755859375,140.32000732421875,40935100
2017-06-21,133.4718780517578,140.74000549316406,140.80999755859375,139.58999633789062,139.67999267578125,35743400
2017-06-22,133.43399047851562,140.6999969482422,141.22000122070312,140.33999633789062,140.9600067138672,24099100
2017-06-23,133.94607543945312,141.24000549316406,141.4199981689453,140.14999389648438,140.5399932861328,21654300
2017-06-26,133.32020568847656,140.5800018310547,142.2899932861328,140.27000427246094,142.0500030517578,34411100
2017-06-27,130.90185546875,138.02999877929688,140.22000122070312,138.02000427246094,140.0500030517578,65957800
2017-06-28,132.78912353515625,140.02000427246094,140.13999938964844,137.74000549316406,138.5399932861328,57427200
2017-06-29,130.48463439941406,137.58999633789062,139.44000244140625,136.25,139.44000244140625,88769400
2017-06-30,130.5320281982422,137.63999938964844,138.6699981689453,137.19000244140625,137.97999572753906,68898300
2017-07-03,129.15692138671875,136.19000244140625,138.42999267578125,136.10000610351562,138.27000427246094,32797000
2017-07-05,130.42771911621094,137.52999877929688,137.89999389648438,136.16000366210938,136.6199951171875,42116600
2017-07-06,129.25172424316406,136.2899932861328,137.05999755859375,135.8000030517578,136.47999572753906,48430500
2017-07-07,130.64584350585938,137.75999450683594,138.1300048828125,136.74000549316406,136.75,36970400
2017-07-10,131.4993133544922,138.66000366210938,138.99000549316406,137.5,137.85000610351562,24853500
2017-07-11,131.8691864013672,139.0500030517578,139.22000122070312,137.94000244140625,138.4600067138672,31517700
2017-07-12,133.43399047851562,140.6999969482422,140.86000061035156,139.9600067138672,140.24000549316406,36045800
2017-07-13,133.72796630859375,141.00999450683594,141.35000610351562,140.60000610351562,140.8699951171875,31073600
2017-07-14,134.78065490722656,142.1199951171875,142.3000030517578,141.19000244140625,141.63999938964844,34544800
2017-07-17,134.8470458984375,142.19000244140625,142.69000244140625,141.9199981689453,142.27000427246094,25343200
2017-07-18,135.74798583984375,143.13999938964844,143.1699981689453,141.63999938964844,142.08999633789062,25748500
2017-07-19,136.54461669921875,143.97999572753906,144.19000244140625,143.5,143.55999755859375,33752300
2017-07-20,136.72474670410156,144.1699981689453,144.44000244140625,143.52000427246094,144.35000610351562,36139400
2017-07-21,136.6678466796875,144.11000061035156,144.11000061035156,143.35000610351562,143.63999938964844,39697100
2017-07-24,137.29388427734375,144.77000427246094,144.8699951171875,143.9199981689453,144.08999633789062,26712700
2017-07-25,136.94287109375,144.39999389648438,144.74000549316406,144.00999450683594,144.2899932861328,28120900
2017-07-26,137.3886260986328,144.8699951171875,144.9499969482422,144.52999877929688,144.75999450683594,18610600
2017-07-27,136.5257110595703,143.9600067138672,145.9600067138672,142.3000030517578,145.82000732421875,80665900
2017-07-28,136.41180419921875,143.83999633789062,144.0800018310547,142.8699951171875,143.10000610351562,38013200
2017-07-31,135.83331298828125,143.22999572753906,144.42999267578125,142.9199981689453,144.25,33848600
2017-08-01,136.14630126953125,143.55999755859375,143.75999450683594,143.1199951171875,143.72000122070312,20149400
2017-08-02,136.51612854003906,143.9499969482422,144.52000427246094,142.61000061035156,144.49000549316406,41769700
2017-08-03,135.9850616455078,143.38999938964844,144.1699981689453,143.1300048828125,144.08999633789062,27112800
2017-08-04,136.23162841796875,143.64999389648438,143.97000122070312,143.05999755859375,143.7100067138672,29472900
2017-08-07,137.0946502685547,144.55999755859375,144.55999755859375,143.7100067138672,143.91000366210938,17933900
2017-08-08,136.85755920410156,144.30999755859375,145.47000122070312,143.89999389648438,144.27999877929688,30810400
2017-08-09,136.67738342285156,144.1199951171875,144.19000244140625,142.7899932861328,143.1199951171875,36169500
2017-08-10,133.74696350097656,141.02999877929688,143.39999389648438,140.88999938964844,143.3000030517578,63331700
2017-08-11,134.76168823242188,142.10000610351562,142.41000366210938,140.89999389648438,141.22000122070312,45862500
2017-08-14,136.49717712402344,143.92999267578125,144.14999389648438,143.19000244140625,143.22999572753906,34161000
2017-08-15,136.59202575683594,144.02999877929688,144.3000030517578,143.63999938964844,144.2899932861328,25509200
2017-08-16,136.8291015625,144.27999877929688,144.9600067138672,143.8000030517578,144.38999938964844,31913000
2017-08-17,134.03150939941406,141.3300018310547,143.94000244140625,141.3300018310547,143.72000122070312,70191000
2017-08-18,133.93658447265625,141.22999572753906,142.1999969482422,140.64999389648438,141.41000366210938,60751900
2017-08-21,133.76589965820312,141.0500030517578,141.52999877929688,140.17999267578125,141.22000122070312,37111500
2017-08-22,135.8048858642578,143.1999969482422,143.35000610351562,141.75999450683594,141.80999755859375,36294200
2017-08-23,135.3212127685547,142.69000244140625,143.00999450683594,142.3800048828125,142.47999572753906,25702300
2017-08-24,134.92291259765625,142.27000427246094,143.1699981689453,141.47000122070312,143.00999450683594,38160800
2017-08-25,134.63845825195312,141.97000122070312,143.17999267578125,141.77999877929688,142.82000732421875,26380400
2017-08-28,135.05567932128906,142.41000366210938,142.74000549316406,141.9499969482422,142.39999389648438,15362100
2017-08-29,135.58677673339844,142.97000122070312,143.2100067138672,141.05999755859375,141.19000244140625,24498300
2017-08-30,137.1799774169922,144.64999389648438,144.88999938964844,143.0,143.08999633789062,33642700
2017-08-31,138.64999389648438,146.1999969482422,146.2100067138672,144.97999572753906,145.05999755859375,38480700
2017-09-01,138.46026611328125,146.0,146.58999633789062,145.61000061035156,146.38999938964844,22293600
2017-09-05,137.2179412841797,144.69000244140625,145.8800048828125,143.60000610351562,145.57000732421875,44794300
2017-09-06,137.63522338867188,145.1300048828125,145.4600067138672,144.0800018310547,145.05999755859375,30722700
2017-09-07,137.9576416015625,145.47000122070312,145.83999633789062,144.94000244140625,145.39999389648438,22721100
2017-09-08,136.76271057128906,144.2100067138672,145.35000610351562,144.05999755859375,145.27999877929688,27890100
2017-09-11,138.3369903564453,145.8699951171875,146.1199951171875,145.3000030517578,145.33999633789062,27126300
2017-09-12,138.66896057128906,146.22000122070312,146.41000366210938,145.52999877929688,146.27999877929688,30256700
2017-09-13,138.85861206054688,146.4199981689453,146.44000244140625,145.72999572753906,145.97000122070312,28450900
2017-09-14,138.04296875,145.55999755859375,146.2899932861328,145.47000122070312,145.85000610351562,35296400
2017-09-15,138.51718139648438,146.05999755859375,146.58999633789062,145.2899932861328,145.52999877929688,46422400
2017-09-18,138.3356170654297,145.5500030517578,146.3699951171875,145.11000061035156,145.91000366210938,24858200
2017-09-19,138.57325744628906,145.8000030517578,146.00999450683594,145.30999755859375,145.80999755859375,20871200
2017-09-20,138.14556884765625,145.35000610351562,145.91000366210938,144.22999572753906,145.75,34236200
2017-09-21,137.29966735839844,144.4600067138672,145.25999450683594,143.9499969482422,145.25,28841800
2017-09-22,137.16665649414062,144.32000732421875,144.52999877929688,143.85000610351562,144.0,21702400
2017-09-25,135.7219696044922,142.8000030517578,143.8300018310547,142.10000610351562,143.75,54947700
2017-09-26,136.07357788085938,143.1699981689453,143.8000030517578,142.6699981689453,143.52999877929688,29628800
2017-09-27,137.29966735839844,144.4600067138672,145.0,143.57000732421875,143.92999267578125,33249400
2017-09-28,137.25213623046875,144.41000366210938,144.55999755859375,143.77999877929688,144.11000061035156,24149400
2017-09-29,138.24061584472656,145.4499969482422,145.55999755859375,144.32000732421875,144.6999969482422,43102400
2017-10-02,138.36412048339844,145.5800018310547,146.1699981689453,144.92999267578125,145.6699981689453,27351300
2017-10-03,138.65878295898438,145.88999938964844,146.05999755859375,145.4499969482422,145.77000427246094,19715200
2017-10-04,138.79190063476562,146.02999877929688,146.33999633789062,145.47000122070312,145.61000061035156,26381100
2017-10-05,140.15101623535156,147.4600067138672,147.5399932861328,146.41000366210938,146.55999755859375,31562400
2017-10-06,140.34107971191406,147.66000366210938,147.66000366210938,146.9600067138672,146.9600067138672,23561100
2017-10-09,140.1795196533203,147.49000549316406,148.00999450683594,147.3000030517578,147.85000610351562,13704800
2017-10-10,140.2840576171875,147.60000610351562,148.13999938964844,146.9499969482422,147.99000549316406,19223100
2017-10-11,140.7022705078125,148.0399932861328,148.07000732421875,147.33999633789062,147.52999877929688,12439100
2017-10-12,140.44561767578125,147.77000427246094,148.35000610351562,147.6199951171875,147.82000732421875,14513500
2017-10-13,140.98739624023438,148.33999633789062,148.50999450683594,147.77999877929688,148.3699951171875,18409900
2017-10-16,141.4720916748047,148.85000610351562,148.88999938964844,148.38999938964844,148.7100067138672,21809400
2017-10-17,141.6527099609375,149.0399932861328,149.05999755859375,148.57000732421875,148.8000030517578,13138200
2017-10-18,141.48155212402344,148.86000061035156,149.2100067138672,148.63999938964844,149.19000244140625,17218200
2017-10-19,140.95883178710938,148.30999755859375,148.3300018310547,147.27000427246094,147.99000549316406,27680300
2017-10-20,141.33905029296875,148.7100067138672,149.0399932861328,148.52999877929688,148.91000366210938,30173300
2017-10-23,140.4171600341797,147.74000549316406,149.02999877929688,147.52999877929688,149.02000427246094,29297100
2017-10-24,140.65472412109375,147.99000549316406,148.3000030517578,147.44000244140625,148.02999877929688,20289500
2017-10-25,140.1224822998047,147.42999267578125,148.17999267578125,146.3300018310547,147.6999969482422,36179100
2017-10-26,139.67576599121094,146.9600067138672,147.7100067138672,146.9199981689453,147.33999633789062,28230200
2017-10-27,143.74356079101562,151.24000549316406,151.52000427246094,149.1999969482422,149.42999267578125,60165100
2017-10-30,144.0668182373047,151.5800018310547,152.19000244140625,150.99000549316406,151.1300048828125,31733400
2017-10-31,144.6085662841797,152.14999389648438,152.3699951171875,151.6300048828125,152.07000732421875,26319300
2017-11-01,144.56100463867188,152.10000610351562,152.8300018310547,151.5,152.75999450683594,29481600
2017-11-02,144.28538513183594,151.80999755859375,151.99000549316406,150.77000427246094,151.92999267578125,31017400
2017-11-03,145.6729736328125,153.27000427246094,153.2899932861328,151.83999633789062,152.36000061035156,26199200
2017-11-06,146.16722106933594,153.7899932861328,153.85000610351562,153.10000610351562,153.14999389648438,28693900
2017-11-07,146.2528076171875,153.8800048828125,154.0800018310547,153.33999633789062,153.6699981689453,21333100
2017-11-08,146.84205627441406,154.5,154.5399932861328,153.6199951171875,153.8000030517578,17373500
2017-11-09,146.07220458984375,153.69000244140625,153.77000427246094,152.11000061035156,153.22999572753906,40594500
2017-11-10,146.0626220703125,153.67999267578125,153.8000030517578,153.05999755859375,153.3300018310547,20150800
2017-11-13,146.24330139160156,153.8699951171875,154.07000732421875,153.10000610351562,153.10000610351562,12522400
2017-11-14,145.7109832763672,153.30999755859375,153.5,152.57000732421875,153.3300018310547,25173800
2017-11-15,145.02670288085938,152.58999633789062,153.0,151.77999877929688,152.64999389648438,24808000
2017-11-16,146.8800506591797,154.5399932861328,154.88999938964844,153.3300018310547,153.36000061035156,34790600
2017-11-17,146.31932067871094,153.9499969482422,154.69000244140625,153.8000030517578,154.5800018310547,28725800
2017-11-20,146.2052001953125,153.8300018310547,154.1999969482422,153.61000061035156,154.05999755859375,21143900
2017-11-21,147.79248046875,155.5,155.57000732421875,154.49000549316406,154.55999755859375,20147800
2017-11-22,147.97303771972656,155.69000244140625,155.83999633789062,155.33999633789062,155.63999938964844,17299000
2017-11-24,148.51475524902344,156.25999450683594,156.30999755859375,155.75999450683594,155.85000610351562,8280600
2017-11-27,148.44827270507812,156.19000244140625,156.55999755859375,155.8300018310547,156.2100067138672,22653400
2017-11-28,148.8284454345703,156.58999633789062,156.69000244140625,155.6999969482422,156.5399932861328,25227300
2017-11-29,146.23374938964844,153.86000061035156,156.4499969482422,153.1199951171875,156.41000366210938,71986300
2017-11-30,147.4597930908203,155.14999389648438,155.4499969482422,154.14999389648438,154.50999450683594,56595500
2017-12-01,146.83255004882812,154.49000549316406,155.24000549316406,152.25999450683594,154.1999969482422,59015800
2017-12-04,145.14077758789062,152.7100067138672,155.6300048828125,152.55999755859375,155.4600067138672,51319100
2017-12-05,145.2357940673828,152.80999755859375,154.5500030517578,152.10000610351562,152.67999267578125,40604200
2017-12-06,145.8916015625,153.5,153.74000549316406,152.05999755859375,152.24000549316406,28647800
2017-12-07,146.38584899902344,154.02000427246094,154.4600067138672,153.3300018310547,153.49000549316406,32666200
2017-12-08,147.0321502685547,154.6999969482422,155.52999877929688,154.4600067138672,155.14999389648438,28081700
2017-12-11,148.17262268066406,155.89999389648438,155.9499969482422,154.75999450683594,154.77000427246094,20821500
2017-12-12,147.97303771972656,155.69000244140625,156.14999389648438,155.36000061035156,155.8300018310547,20310300
2017-12-13,148.25819396972656,155.99000549316406,156.49000549316406,155.75999450683594,156.32000732421875,24418500
2017-12-14,148.15365600585938,155.8800048828125,156.66000366210938,155.7100067138672,156.25999450683594,24594700
2017-12-15,149.8358612060547,157.64999389648438,157.82000732421875,156.22999572753906,156.49000549316406,49816200
2017-12-18,151.0921630859375,158.63999938964844,158.77000427246094,158.07000732421875,158.36000061035156,26844500
2017-12-19,150.1968536376953,157.6999969482422,158.5,157.25999450683594,158.33999633789062,31415000
2017-12-20,150.03497314453125,157.52999877929688,158.27999877929688,156.91000366210938,158.25,38972600
2017-12-21,150.0540008544922,157.5500030517578,158.25,157.3699951171875,157.75,18638700
2017-12-22,149.88258361816406,157.3699951171875,157.42999267578125,156.9499969482422,157.30999755859375,23330400
2017-12-26,149.07302856445312,156.52000427246094,156.72000122070312,155.9499969482422,156.49000549316406,21918700
2017-12-27,149.09205627441406,156.5399932861328,156.9600067138672,156.38999938964844,156.52999877929688,22388200
2017-12-28,149.27301025390625,156.72999572753906,157.07000732421875,156.5399932861328,157.0399932861328,25393800
2017-12-29,148.34918212890625,155.75999450683594,156.89999389648438,155.6999969482422,156.8699951171875,33186000
2018-01-02,150.9492645263672,158.49000549316406,158.52999877929688,156.1699981689453,156.55999755859375,32573300
2018-01-03,152.416015625,160.02999877929688,160.1699981689453,158.61000061035156,158.63999938964844,29383600
2018-01-04,152.6826934814453,160.30999755859375,160.7899932861328,160.0800018310547,160.5800018310547,24776100
2018-01-05,154.21607971191406,161.9199981689453,162.02999877929688,160.77000427246094,161.07000732421875,26992300
2018-01-08,154.8160858154297,162.5500030517578,162.6300048828125,161.86000061035156,161.9199981689453,23159100
2018-01-09,154.82562255859375,162.55999755859375,163.0399932861328,162.07000732421875,162.8699951171875,24782400
2018-01-10,154.46371459960938,162.17999267578125,162.2100067138672,161.1199951171875,161.83999633789062,34004000
2018-01-11,155.52088928222656,163.2899932861328,163.3000030517578,162.2100067138672,162.4600067138672,20473500
2018-01-12,156.663818359375,164.49000549316406,164.66000366210938,162.94000244140625,163.14999389648438,37762700
2018-01-16,156.2161865234375,164.02000427246094,166.4199981689453,163.52999877929688,165.5800018310547,41231800
2018-01-17,157.90196228027344,165.7899932861328,166.0399932861328,164.0,164.8000030517578,33849900
2018-01-18,157.93052673339844,165.82000732421875,166.1999969482422,165.13999938964844,165.52999877929688,26432200
2018-01-19,158.42579650878906,166.33999633789062,166.61000061035156,165.5399932861328,166.30999755859375,38937600
2018-01-22,160.12110900878906,168.1199951171875,168.1199951171875,166.08999633789062,166.27999877929688,26081400
2018-01-23,161.44496154785156,169.50999450683594,169.66000366210938,168.55999755859375,168.63999938964844,37989700
2018-01-24,160.39730834960938,168.41000366210938,170.24000549316406,167.44000244140625,169.8699951171875,54287400
2018-01-25,160.3401641845703,168.35000610351562,169.6300048828125,167.80999755859375,169.57000732421875,28925000
2018-01-26,162.79742431640625,170.92999267578125,170.9499969482422,168.9600067138672,169.2899932861328,32038200
2018-01-29,162.00694274902344,170.10000610351562,170.91000366210938,169.74000549316406,170.57000732421875,37277800
2018-01-30,160.6735076904297,168.6999969482422,169.4199981689453,167.82000732421875,168.5500030517578,44987700
2018-01-31,161.34017944335938,169.39999389648438,169.99000549316406,168.33999633789062,169.64999389648438,42449200
2018-02-01,159.96876525878906,167.9600067138672,169.72999572753906,167.4199981689453,168.10000610351562,38037900
2018-02-02,156.7781219482422,164.61000061035156,167.6999969482422,164.47000122070312,167.3000030517578,68478100
